,price,location,total_sqft,bhk,bath
342,4300000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0,2.0
343,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
344,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
346,4400000.0,"Indirapuram, Ghaziabad, Delhi NCR",920.0,2.0,2.0
347,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1235.0,2.0,2.0
348,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0,2.0
349,9900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1800.0,3.0,3.0
350,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,3.0,2.0
351,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1037.0,2.0,2.0
352,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1650.0,3.0,3.0
353,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
354,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1280.0,2.0,2.0
355,6900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
356,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1150.0,2.0,2.0
357,4000000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
358,4900000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
359,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1075.0,2.0,2.0
360,3200000.0,"Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0,2.0
361,4700000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0,2.0
362,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
363,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0,2.0
364,6050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,3.0,2.0
366,5100000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,3.0,2.0
367,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1610.0,3.0,3.0
368,5050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1055.0,2.0,2.0
370,5350000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0,2.0
371,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1080.0,2.0,2.0
372,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1090.0,2.0,2.0
373,6400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1231.0,2.0,2.0
374,6500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
375,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1761.0,3.0,3.0
376,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
377,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1185.0,2.0,2.0
378,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1525.0,3.0,2.0
379,4250000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
380,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0,2.0
381,4600000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
383,3770000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
387,4220000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0,3.0
389,5400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1065.0,2.0,2.0
390,5000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1120.0,2.0,2.0
391,3820000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",860.0,2.0,2.0
392,4500000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0,2.0
393,5300000.0,"Indirapuram, Ghaziabad, Delhi NCR",1085.0,2.0,2.0
394,4040000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0,2.0
395,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1604.0,3.0,3.0
397,11000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
398,3500000.0,"Indirapuram, Ghaziabad, Delhi NCR",800.0,2.0,2.0
400,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1400.0,3.0,3.0
401,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1300.0,3.0,3.0
402,5500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
403,7800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1460.0,3.0,2.0
404,5800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1350.0,2.0,2.0
405,6000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1350.0,2.0,2.0
406,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1450.0,3.0,3.0
407,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1800.0,3.0,2.0
408,6900000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1362.0,3.0,3.0
409,6800000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1095.0,2.0,2.0
410,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1580.0,3.0,3.0
411,6000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
412,9000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1615.0,3.0,2.0
413,8500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1550.0,3.0,2.0
414,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1231.0,3.0,2.0
415,7100000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1500.0,3.0,2.0
416,4500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
417,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
418,6500000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1375.0,2.0,2.0
419,9800000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1698.0,3.0,3.0
420,8000000.0,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1460.0,3.0,3.0
421,8500000.0,"Indirapuram, Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",1460.0,3.0,3.0
422,11500000.0,"Indirapuram, Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",1900.0,3.0,2.0
423,9900000.0,"Indirapuram, Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",1770.0,3.0,3.0
424,6600000.0,"Indirapuram, Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",1080.0,2.0,2.0
425,6700000.0,"Kaushambi, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
427,9600000.0,"Kaushambi, Ghaziabad, Delhi NCR",1600.0,3.0,3.0
428,6500000.0,"Kaushambi, Ghaziabad, Delhi NCR",1175.0,2.0,2.0
429,5800000.0,"Kaushambi, Ghaziabad, Delhi NCR",900.0,2.0,2.0
431,6500000.0,"Kaushambi, Ghaziabad, Delhi NCR",1325.0,2.0,2.0
432,4500000.0,"Kaushambi, Ghaziabad, Delhi NCR",720.0,2.0,2.0
433,5500000.0,"Kaushambi, Ghaziabad, Delhi NCR",950.0,2.0,2.0
435,6200000.0,"Kaushambi, Ghaziabad, Delhi NCR",1107.0,2.0,2.0
436,6000000.0,"Kaushambi, Ghaziabad, Delhi NCR",985.0,3.0,2.0
437,4200000.0,"Krishna Colony, Gurgaon, Delhi NCR",720.0,2.0,2.0
438,4100000.0,"Krishna Colony, Gurgaon, Delhi NCR",750.0,2.0,2.0
439,3500000.0,"Krishna Colony, Gurgaon, Delhi NCR",630.0,2.0,2.0
440,5000000.0,"Krishna Colony, Gurgaon, Delhi NCR",900.0,2.0,2.0
441,28000000.0,"Krishna Nagar, New Delhi - East, Delhi NCR",4230.0,8.0,3.0
442,6000000.0,"Krishna Nagar, New Delhi - East, Delhi NCR",900.0,2.0,2.0
443,6000000.0,"Krishna Nagar, New Delhi - East, Delhi NCR",900.0,2.0,3.0
444,5800000.0,"Krishna Nagar, New Delhi - East, Delhi NCR",900.0,2.0,2.0
445,2600000.0,"Lal Kuan, Ghaziabad, Delhi NCR",750.0,2.0,2.0
446,3200000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
447,3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1033.0,2.0,2.0
448,4600000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1375.0,3.0,3.0
450,3500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
451,4000000.0,"Lal Kuan, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
452,2500000.0,"Lal Kuan, Ghaziabad, Delhi NCR",900.0,2.0,2.0
453,3200000.0,"Lal Kuan, Ghaziabad, Delhi NCR",900.0,2.0,2.0
454,3000000.0,"Laxmi Nagar, New Delhi - East, Delhi NCR",630.0,2.0,2.0
455,6000000.0,"Laxmi Nagar, New Delhi - East, Delhi NCR",950.0,2.0,2.0
456,2700000.0,"Laxmi Nagar, New Delhi - East, Delhi NCR",600.0,2.0,2.0
457,14000000.0,"Laxmi Nagar, New Delhi - East, Delhi NCR",1350.0,3.0,2.0
458,3200000.0,"Mahagunpuram, Ghaziabad, Delhi NCR",1045.0,2.0,2.0
459,2900000.0,"Mahagunpuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
460,3300000.0,"Mahagunpuram, Ghaziabad, Delhi NCR",1045.0,3.0,2.0
461,3479999.9999999995,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",700.0,2.0,2.0
462,4300000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",880.0,2.0,2.0
463,4800000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1000.0,2.0,2.0
464,4500000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",800.0,2.0,2.0
465,7500000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1350.0,4.0,3.0
466,4200000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",810.0,3.0,2.0
467,11500000.0,"Malibu Town, Gurgaon, Delhi NCR",1400.0,3.0,3.0
468,26000000.0,"Malibu Town, Gurgaon, Delhi NCR",2800.0,4.0,5.0
469,24500000.0,"Malibu Town, Gurgaon, Delhi NCR",2600.0,4.0,4.0
470,32500000.0,"Malibu Town, Gurgaon, Delhi NCR",3800.0,4.0,4.0
471,11000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",1125.0,3.0,2.0
472,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
473,8000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",1000.0,2.0,2.0
474,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
475,10000000.0,"Malviya Nagar, New Delhi - South, Delhi NCR",900.0,2.0,2.0
476,15000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1350.0,3.0,3.0
477,14000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1400.0,3.0,3.0
478,12800000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1300.0,3.0,2.0
479,12000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1100.0,3.0,2.0
480,12500000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1300.0,3.0,2.0
481,10000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1000.0,2.0,2.0
482,18000000.0,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1600.0,4.0,3.0
483,3300000.0,"Mehrauli, New Delhi - South, Delhi NCR",750.0,2.0,2.0
484,3750000.0,"Mehrauli, New Delhi - South, Delhi NCR",800.0,2.0,2.0
485,6000000.0,"Mehrauli, New Delhi - South, Delhi NCR",1100.0,3.0,2.0
486,4000000.0,"Mehrauli, New Delhi - South, Delhi NCR",900.0,3.0,2.0
487,8000000.0,"Mehrauli, New Delhi - South, Delhi NCR",1500.0,4.0,3.0
488,7100000.0,"Mehrauli, New Delhi - South, Delhi NCR",1500.0,3.0,3.0
489,4500000.0,"Mohan Garden, New Delhi - West, Delhi NCR",802.0,3.0,2.0
490,2650000.0,"Mohan Garden, New Delhi - West, Delhi NCR",540.0,2.0,2.0
491,2290000.0,"Mohan Garden, New Delhi - West, Delhi NCR",522.0,2.0,2.0
492,3790000.0,"Mohan Garden, New Delhi - West, Delhi NCR",828.0,3.0,2.0
493,3000000.0,"Mohan Garden, New Delhi - West, Delhi NCR",580.0,2.0,2.0
494,4000000.0,"Mohan Garden, New Delhi - West, Delhi NCR",730.0,2.0,2.0
495,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
496,6500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1270.0,3.0,2.0
497,6800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1280.0,3.0,2.0
498,4170000.000000001,"Mohan Nagar, Ghaziabad, Delhi NCR",891.0,2.0,2.0
499,9000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
500,10000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
501,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
502,7480000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1600.0,3.0,2.0
503,5900000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0,2.0
504,8800000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1775.0,3.0,3.0
505,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
506,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",800.0,2.0,2.0
507,6200000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1265.0,2.0,2.0
509,3100000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
510,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
511,2650000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
512,3200000.0,"NH 24, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
513,3500000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
514,3200000.0,"NH 24, Ghaziabad, Delhi NCR",808.0,2.0,2.0
515,3400000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,2.0,2.0
517,2890000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0
518,3200000.0,"NH 24, Ghaziabad, Delhi NCR",926.0,2.0,2.0
520,2880000.0,"NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
521,4000000.0,"NH 24, Ghaziabad, Delhi NCR",1185.0,2.0,2.0
522,2900000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
523,2550000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
524,3200000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
525,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
526,3200000.0,"NH 24, Ghaziabad, Delhi NCR",880.0,2.0,2.0
527,4470000.0,"NH 24, Ghaziabad, Delhi NCR",1296.0,3.0,2.0
528,4350000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,3.0,2.0
529,3100000.0,"NH 24, Ghaziabad, Delhi NCR",975.0,2.0,2.0
530,2700000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
531,3000000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
532,3500000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,3.0,2.0
533,2800000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,2.0,2.0
535,3200000.0,"NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
536,2500000.0,"NH 24, Ghaziabad, Delhi NCR",750.0,2.0,2.0
537,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
538,3100000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
539,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
540,2800000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
541,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1045.0,3.0,2.0
544,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1125.0,3.0,2.0
545,3800000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
547,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1198.0,2.0,2.0
548,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
549,3000000.0,"NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
550,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
551,3800000.0,"NH 24, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
553,3300000.0,"NH 24, Ghaziabad, Delhi NCR",925.0,2.0,2.0
555,4200000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135.0,2.0,2.0
556,3300000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,3.0
557,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
558,4450000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135.0,2.0,2.0
560,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
562,2800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",858.0,2.0,2.0
563,2950000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
565,3350000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",965.0,2.0,2.0
566,4800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1245.0,3.0,2.0
567,2800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
568,3000000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
571,3000000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",650.0,2.0,2.0
572,9500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1750.0,4.0,3.0
573,4390000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
575,4200000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
576,4000000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0,2.0
577,4300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",780.0,2.0,2.0
579,4500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
581,6500000.0,"Noida Extension, Greater Noida, Delhi NCR",1620.0,3.0,3.0
582,5100000.0,"Noida Extension, Greater Noida, Delhi NCR",1327.0,2.0,2.0
584,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1067.0,2.0,2.0
586,3800000.0,"Noida Extension, Greater Noida, Delhi NCR",975.0,2.0,2.0
589,5200000.0,"Noida Extension, Greater Noida, Delhi NCR",1255.0,3.0,2.0
591,3600000.0,"Noida Extension, Greater Noida, Delhi NCR",1020.0,2.0,2.0
593,3200000.0,"Noida Extension, Greater Noida, Delhi NCR",890.0,2.0,2.0
595,7500000.0,"Noida Extension, Greater Noida, Delhi NCR",1820.0,3.0,3.0
596,4350000.0,"Noida Extension, Greater Noida, Delhi NCR",1205.0,2.0,2.0
598,3100000.0,"Noida Extension, Greater Noida, Delhi NCR",890.0,2.0,2.0
599,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",930.0,2.0,2.0
600,3400000.0,"Noida Extension, Greater Noida, Delhi NCR",935.0,2.0,2.0
601,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,2.0,2.0
602,3200000.0,"Noida Extension, Greater Noida, Delhi NCR",865.0,2.0,2.0
603,7000000.0,"Noida Extension, Greater Noida, Delhi NCR",1695.0,3.0,3.0
605,4600000.0,"Noida Extension, Greater Noida, Delhi NCR",1225.0,2.0,2.0
606,4800000.0,"Noida Extension, Greater Noida, Delhi NCR",1125.0,2.0,2.0
607,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",850.0,2.0,2.0
609,3500000.0,"Noida Extension, Greater Noida, Delhi NCR",995.0,2.0,2.0
610,3700000.0,"Noida Extension, Greater Noida, Delhi NCR",915.0,2.0,2.0
611,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",919.0,2.0,2.0
612,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1125.0,2.0,2.0
613,4000000.0,"Noida Extension, Greater Noida, Delhi NCR",1100.0,2.0,2.0
614,4200000.0,"Noida Extension, Greater Noida, Delhi NCR",1050.0,2.0,2.0
615,2850000.0,"Noida Extension, Greater Noida, Delhi NCR",720.0,2.0,2.0
617,5000000.0,"Noida Extension, Greater Noida, Delhi NCR",1245.0,3.0,2.0
618,4500000.0,"Noida Extension, Greater Noida, Delhi NCR",1100.0,2.0,2.0
619,3800000.0,"Noida Extension, Greater Noida, Delhi NCR",935.0,2.0,2.0
620,5600000.0,"Noida Extension, Noida, Delhi NCR",1350.0,3.0,3.0
621,4800000.0,"Noida Extension, Noida, Delhi NCR",1175.0,2.0,2.0
622,6280000.0,"Noida Extension, Noida, Delhi NCR",1500.0,3.0,3.0
623,6000000.0,"Noida Extension, Noida, Delhi NCR",1430.0,3.0,3.0
624,5500000.0,"Noida Extension, Noida, Delhi NCR",1320.0,3.0,3.0
625,3850000.0,"Noida Extension, Noida, Delhi NCR",1060.0,2.0,2.0
626,4250000.0,"Noida Extension, Noida, Delhi NCR",1060.0,2.0,2.0
627,4000000.0,"Noida Extension, Noida, Delhi NCR",1065.0,2.0,2.0
628,3500000.0,"Noida Extension, Noida, Delhi NCR",995.0,2.0,2.0
629,4500000.0,"Noida Extension, Noida, Delhi NCR",1200.0,2.0,3.0
630,4000000.0,"Noida Extension, Noida, Delhi NCR",955.0,2.0,2.0
631,3200000.0,"Noida Extension, Noida, Delhi NCR",900.0,2.0,2.0
632,5100000.0,"Noida Extension, Noida, Delhi NCR",1225.0,2.0,2.0
633,3770000.000000001,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0
635,4500000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
636,4000000.0,"Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
637,4800000.0,"Noida Extension, Noida, Delhi NCR",1200.0,2.0,2.0
638,4100000.0,"Noida Extension, Noida, Delhi NCR",990.0,2.0,2.0
639,5600000.0,"Noida Extension, Noida, Delhi NCR",1380.0,3.0,2.0
641,3800000.0,"Noida Extension, Noida, Delhi NCR",995.0,2.0,2.0
642,4900000.0,"Noida Extension, Noida, Delhi NCR",1155.0,2.0,2.0
643,3290000.0,"Noida Extension, Noida, Delhi NCR",925.0,2.0,3.0
644,3400000.0,"Noida Extension, Noida, Delhi NCR",896.0,2.0,2.0
646,3600000.0,"Noida Extension, Noida, Delhi NCR",925.0,2.0,2.0
652,3500000.0,"Noida Extension, Noida, Delhi NCR",1000.0,2.0,2.0
653,5200000.0,"Noida Extension, Noida, Delhi NCR",1225.0,2.0,2.0
655,3200000.0,"Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
657,3200000.0,"Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
658,4500000.0,"Noida Extension, Noida, Delhi NCR",1150.0,3.0,2.0
660,4520000.0,"Noida Extension, Noida, Delhi NCR",1080.0,2.0,2.0
661,3750000.0,"Noida Extension, Noida, Delhi NCR",1075.0,2.0,2.0
662,4000000.0,"Noida Extension, Noida, Delhi NCR",1055.0,2.0,2.0
663,3600000.0,"Noida Extension, Noida, Delhi NCR",860.0,2.0,2.0
664,5500000.0,"Noida Extension, Noida, Delhi NCR",1395.0,3.0,2.0
665,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1040.0,2.0,2.0
666,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1040.0,2.0,2.0
667,3500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",985.0,2.0,2.0
668,3200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
670,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1175.0,3.0,2.0
672,4200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1106.0,2.0,2.0
673,5270000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1350.0,3.0,2.0
674,3150000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",890.0,2.0,2.0
675,5500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1325.0,2.0,2.0
677,5200000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1290.0,2.0,2.0
678,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1175.0,2.0,2.0
679,3400000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",950.0,2.0,2.0
680,9500000.0,"Omega 2, Greater Noida, Delhi NCR",2400.0,4.0,4.0
681,7800000.0,"Omega 2, Greater Noida, Delhi NCR",1740.0,3.0,3.0
682,5800000.0,"Omega 2, Greater Noida, Delhi NCR",1405.0,3.0,2.0
683,7800000.0,"Omega 2, Greater Noida, Delhi NCR",1650.0,3.0,3.0
684,7000000.0,"Omicron 1, Greater Noida, Delhi NCR",1731.0,3.0,3.0
685,4200000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
687,3700000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
688,3500000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
689,4500000.0,"Omicron 1, Greater Noida, Delhi NCR",1125.0,2.0,2.0
690,3500000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
692,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
693,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
695,4100000.0,"Omicron 1, Greater Noida, Delhi NCR",1040.0,2.0,2.0
696,3800000.0,"Omicron 1, Greater Noida, Delhi NCR",955.0,2.0,2.0
697,4800000.0,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1300.0,3.0,2.0
698,6200000.0,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1665.0,4.0,3.0
700,4050000.0,"Omicron 3, Greater Noida, Delhi NCR",1164.0,2.0,2.0
701,3650000.0,"Omicron 3, Greater Noida, Delhi NCR",1005.0,2.0,2.0
702,4000000.0,"Omicron 3, Greater Noida, Delhi NCR",1164.0,2.0,2.0
703,4200000.0,"Omicron 3, Greater Noida, Delhi NCR",1110.0,2.0,2.0
